Year,Month,Category,Vehicle Category,Electric,Top 10,Make,Model,Electric Models,Customer Category,Summary Sales,Qty
2022,June,SUV Large < $70k,SUV,FALSE,No  2 - Mazda,Mazda,CX-8,,59 (Unknown),59 (Unknown),5
2022,June,SUV Large < $70k,SUV,FALSE,No  2 - Mazda,Mazda,CX-9,,Private,Private,22
2022,June,SUV Large < $70k,SUV,FALSE,No  2 - Mazda,Mazda,CX-9,,Fleet,Fleet & Fleet Large,16
2022,June,SUV Large < $70k,SUV,FALSE,No  2 - Mazda,Mazda,CX-9,,59 (Unknown),59 (Unknown),2
2022,June,SUV Large < $70k,SUV,FALSE,No  5 - Mitsubishi,Mitsubishi,Pajero Sport,,Private,Private,24
2022,June,SUV Large < $70k,SUV,FALSE,No  5 - Mitsubishi,Mitsubishi,Pajero Sport,,Fleet - Large,Fleet & Fleet Large,21
2022,June,SUV Large < $70k,SUV,FALSE,No  5 - Mitsubishi,Mitsubishi,Pajero Sport,,Fleet,Fleet & Fleet Large,24
2022,June,SUV Large < $70k,SUV,FALSE,No  5 - Mitsubishi,Mitsubishi,Pajero Sport,,59 (Unknown),59 (Unknown),4
2022,June,SUV Large < $70k,SUV,FALSE,Other,Skoda,Kodiaq,,Private,Private,3
2022,June,SUV Large < $70k,SUV,FALSE,Other,Skoda,Kodiaq,,Fleet,Fleet & Fleet Large,5
2022,June,SUV Large < $70k,SUV,FALSE,Other,Skoda,Kodiaq,,59 (Unknown),59 (Unknown),5
2022,June,SUV Large < $70k,SUV,FALSE,Other,Ssangyong,Rexton,,Private,Private,9
2022,June,SUV Large < $70k,SUV,FALSE,Other,Ssangyong,Rexton,,Fleet - Large,Fleet & Fleet Large,2
2022,June,SUV Large < $70k,SUV,FALSE,Other,Subaru,Outback,,Private,Private,43
2022,June,SUV Large < $70k,SUV,FALSE,Other,Subaru,Outback,,Government - Local,Govenment - Fed & State & Local,1
2022,June,SUV Large < $70k,SUV,FALSE,Other,Subaru,Outback,,Fleet,Fleet & Fleet Large,11
2022,June,SUV Large < $70k,SUV,FALSE,No  1 - Toyota,Toyota,Fortuner,,Private,Private,22
2022,June,SUV Large < $70k,SUV,FALSE,No  1 - Toyota,Toyota,Fortuner,,Fleet,Fleet & Fleet Large,5
2022,June,SUV Large < $70k,SUV,FALSE,No  1 - Toyota,Toyota,Fortuner,,59 (Unknown),59 (Unknown),1
2022,June,SUV Large < $70k,SUV,FALSE,No  1 - Toyota,Toyota,Kluger,,Private,Private,25
2022,June,SUV Large < $70k,SUV,FALSE,No  1 - Toyota,Toyota,Kluger,,Rental,Rental,3
2022,June,SUV Large < $70k,SUV,FALSE,No  1 - Toyota,Toyota,Kluger,,Fleet - Large,Fleet & Fleet Large,1
2022,June,SUV Large < $70k,SUV,FALSE,No  1 - Toyota,Toyota,Kluger,,Fleet,Fleet & Fleet Large,13
2022,June,SUV Large < $70k,SUV,FALSE,No  1 - Toyota,Toyota,Kluger,,59 (Unknown),59 (Unknown),1
2022,June,SUV Large < $70k,SUV,FALSE,No  1 - Toyota,Toyota,Prado,,Private,Private,55
2022,June,SUV Large < $70k,SUV,FALSE,No  1 - Toyota,Toyota,Prado,,Fleet - Large,Fleet & Fleet Large,4
2022,June,SUV Large < $70k,SUV,FALSE,No  1 - Toyota,Toyota,Prado,,Fleet,Fleet & Fleet Large,36
2022,June,SUV Large < $70k,SUV,FALSE,Other,Volkswagen,Tiguan Allspace,,Private,Private,9
2022,June,SUV Large < $70k,SUV,FALSE,Other,Volkswagen,Tiguan Allspace,,Fleet,Fleet & Fleet Large,2
2022,June,SUV Large < $70k,SUV,FALSE,Other,Volkswagen,Tiguan Allspace,,59 (Unknown),59 (Unknown),2
2022,June,SUV Large > $70k,SUV,TRUE,Other,Audi,Audi e-Tron,Audi e-Tron,Private,Private,1
2022,June,SUV Large > $70k,SUV,FALSE,Other,Audi,Q7,,Private,Private,2
2022,June,SUV Large > $70k,SUV,FALSE,Other,Audi,Q7,,Fleet,Fleet & Fleet Large,10
2022,June,SUV Large > $70k,SUV,FALSE,Other,Audi,Q7,,59 (Unknown),59 (Unknown),3
2022,June,SUV Large > $70k,SUV,TRUE,No 10 - BMW,BMW,iX,BMW iX,Private,Private,2
2022,June,SUV Large > $70k,SUV,TRUE,No 10 - BMW,BMW,iX,BMW iX,Fleet,Fleet & Fleet Large,2
2022,June,SUV Large > $70k,SUV,TRUE,No 10 - BMW,BMW,iX,BMW iX,59 (Unknown),59 (Unknown),2
2022,June,SUV Large > $70k,SUV,FALSE,No 10 - BMW,BMW,X5,,Private,Private,26
2022,June,SUV Large > $70k,SUV,FALSE,No 10 - BMW,BMW,X5,,Fleet,Fleet & Fleet Large,4
2022,June,SUV Large > $70k,SUV,FALSE,No 10 - BMW,BMW,X5,,59 (Unknown),59 (Unknown),4
2022,June,SUV Large > $70k,SUV,FALSE,No 10 - BMW,BMW,X6,,Private,Private,13
2022,June,SUV Large > $70k,SUV,FALSE,No 10 - BMW,BMW,X6,,Fleet,Fleet & Fleet Large,2
2022,June,SUV Large > $70k,SUV,FALSE,No 10 - BMW,BMW,X6,,59 (Unknown),59 (Unknown),2
2022,June,SUV Large > $70k,SUV,FALSE,Other,Jaguar,F-Pace,,Private,Private,3
2022,June,SUV Large > $70k,SUV,FALSE,Other,Jaguar,F-Pace,,Fleet,Fleet & Fleet Large,3
2022,June,SUV Large > $70k,SUV,TRUE,No  4 - Kia,Kia,Kia EV6,Kia Niro & EV6,Private,Private,3
2022,June,SUV Large > $70k,SUV,TRUE,No  4 - Kia,Kia,Kia EV6,Kia Niro & EV6,Fleet,Fleet & Fleet Large,1
2022,June,SUV Large > $70k,SUV,FALSE,Other,Land Rover,Defender,,Private,Private,12
2022,June,SUV Large > $70k,SUV,FALSE,Other,Land Rover,Defender,,Fleet,Fleet & Fleet Large,13
2022,June,SUV Large > $70k,SUV,FALSE,Other,Land Rover,Defender,,59 (Unknown),59 (Unknown),7
2022,June,SUV Large > $70k,SUV,FALSE,Other,Land Rover,Range Rover Sport,,Private,Private,9
2022,June,SUV Large > $70k,SUV,FALSE,Other,Land Rover,Range Rover Sport,,Fleet,Fleet & Fleet Large,7
2022,June,SUV Large > $70k,SUV,FALSE,Other,Land Rover,Range Rover Velar,,Private,Private,1
2022,June,SUV Large > $70k,SUV,FALSE,Other,Land Rover,Range Rover Velar,,Fleet,Fleet & Fleet Large,1
2022,June,SUV Large > $70k,SUV,FALSE,Other,Lexus,Lexus RX,,Private,Private,10
2022,June,SUV Large > $70k,SUV,FALSE,Other,Lexus,Lexus RX,,Fleet,Fleet & Fleet Large,12
2022,June,SUV Large > $70k,SUV,FALSE,Other,Lexus,Lexus RX,,59 (Unknown),59 (Unknown),7
2022,June,SUV Large > $70k,SUV,FALSE,Other,Maserati,Levante,,Private,Private,8
2022,June,SUV Large > $70k,SUV,FALSE,Other,Maserati,Levante,,Fleet,Fleet & Fleet Large,1
2022,June,SUV Large > $70k,SUV,FALSE,Other,Maserati,Levante,,59 (Unknown),59 (Unknown),1
2022,June,SUV Large > $70k,SUV,FALSE,Other,Mercedes-Benz,GLE-Class Coupe,,Private,Private,1
2022,June,SUV Large > $70k,SUV,FALSE,Other,Mercedes-Benz,GLE-Class Coupe,,Fleet,Fleet & Fleet Large,2
2022,June,SUV Large > $70k,SUV,FALSE,Other,Mercedes-Benz,GLE-Class Wagon,,Private,Private,8
2022,June,SUV Large > $70k,SUV,FALSE,Other,Mercedes-Benz,GLE-Class Wagon,,Fleet,Fleet & Fleet Large,8
2022,June,SUV Large > $70k,SUV,FALSE,Other,Porsche,Cayenne Coupe,,Private,Private,14
2022,June,SUV Large > $70k,SUV,FALSE,Other,Porsche,Cayenne Coupe,,Fleet,Fleet & Fleet Large,2
2022,June,SUV Large > $70k,SUV,FALSE,Other,Porsche,Cayenne Coupe,,59 (Unknown),59 (Unknown),2
2022,June,SUV Large > $70k,SUV,FALSE,Other,Porsche,Cayenne Wagen,,Private,Private,18
2022,June,SUV Large > $70k,SUV,FALSE,Other,Porsche,Cayenne Wagen,,Fleet,Fleet & Fleet Large,6
2022,June,SUV Large > $70k,SUV,FALSE,Other,Porsche,Cayenne Wagen,,59 (Unknown),59 (Unknown),6
2022,June,SUV Large > $70k,SUV,FALSE,Other,Volkswagen,Touareg,,Private,Private,0
2022,June,SUV Large > $70k,SUV,FALSE,Other,Volkswagen,Touareg,,Fleet,Fleet & Fleet Large,2
2022,June,SUV Large > $70k,SUV,FALSE,Other,Volkswagen,Touareg,,59 (Unknown),59 (Unknown),1
2022,June,SUV Large > $70k,SUV,FALSE,Other,Volvo,XC90,,Private,Private,9
2022,June,SUV Large > $70k,SUV,FALSE,Other,Volvo,XC90,,Fleet,Fleet & Fleet Large,5
2022,June,SUV Large > $70k,SUV,FALSE,Other,Volvo,XC90,,59 (Unknown),59 (Unknown),5
2022,June,SUV Upper Large <$100k,SUV,FALSE,No  8 - Nissan,Nissan,Patrol Wagon,,Private,Private,49
2022,June,SUV Upper Large <$100k,SUV,FALSE,No  8 - Nissan,Nissan,Patrol Wagon,,Fleet - Large,Fleet & Fleet Large,1
2022,June,SUV Upper Large <$100k,SUV,FALSE,No  8 - Nissan,Nissan,Patrol Wagon,,Fleet,Fleet & Fleet Large,10
2022,June,SUV Upper Large <$100k,SUV,FALSE,No  8 - Nissan,Nissan,Patrol Wagon,,59 (Unknown),59 (Unknown),2
2022,June,SUV Upper Large <$100k,SUV,FALSE,No  1 - Toyota,Toyota,Landcruiser,,Private,Private,29
2022,June,SUV Upper Large <$100k,SUV,FALSE,No  1 - Toyota,Toyota,Landcruiser,,Rental,Rental,1
2022,June,SUV Upper Large <$100k,SUV,FALSE,No  1 - Toyota,Toyota,Landcruiser,,Fleet,Fleet & Fleet Large,24
2022,June,SUV Upper Large <$100k,SUV,FALSE,No  1 - Toyota,Toyota,Landcruiser,,59 (Unknown),59 (Unknown),1
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Aston Martin,Aston Martin DBX,,Private,Private,1
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Aston Martin,Aston Martin DBX,,Fleet,Fleet & Fleet Large,1
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Aston Martin,Aston Martin DBX,,59 (Unknown),59 (Unknown),1
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Audi,Q8,,Private,Private,1
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Audi,Q8,,Fleet,Fleet & Fleet Large,4
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Audi,Q8,,59 (Unknown),59 (Unknown),1
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Bentley,Bentayga,,Private,Private,6
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Bentley,Bentayga,,Fleet,Fleet & Fleet Large,2
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Bentley,Bentayga,,59 (Unknown),59 (Unknown),2
2022,June,SUV Upper Large >$100k,SUV,FALSE,No 10 - BMW,BMW,X7,,Private,Private,7
2022,June,SUV Upper Large >$100k,SUV,FALSE,No 10 - BMW,BMW,X7,,Fleet,Fleet & Fleet Large,2
2022,June,SUV Upper Large >$100k,SUV,FALSE,No 10 - BMW,BMW,X7,,59 (Unknown),59 (Unknown),2
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Lamborghini,Urus,,Private,Private,2
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Land Rover,Discovery,,Private,Private,3
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Lexus,Lexus LX,,Private,Private,0
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Lexus,Lexus LX,,Fleet,Fleet & Fleet Large,3
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Lexus,Lexus LX,,59 (Unknown),59 (Unknown),2
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Mercedes-Benz,G-Class,,Private,Private,10
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Mercedes-Benz,G-Class,,Fleet,Fleet & Fleet Large,4
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Mercedes-Benz,GLS-Class,,Private,Private,2
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Mercedes-Benz,GLS-Class,,Fleet,Fleet & Fleet Large,3
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Rolls-Royce,Cullinan,,Private,Private,0
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Rolls-Royce,Cullinan,,Fleet,Fleet & Fleet Large,1
2022,June,SUV Upper Large >$100k,SUV,FALSE,Other,Rolls-Royce,Cullinan,,59 (Unknown),59 (Unknown),1
2022,June,Light Buses < 20 Seats,Buses,FALSE,Other,Mercedes-Benz,Sprinter Bus,,Private,Private,1
2022,June,Light Buses < 20 Seats,Buses,FALSE,No  1 - Toyota,Toyota,Hiace Bus,,Private,Private,1
2022,June,Light Buses < 20 Seats,Buses,FALSE,No  1 - Toyota,Toyota,Hiace Bus,,Rental,Rental,14
2022,June,Light Buses < 20 Seats,Buses,FALSE,No  1 - Toyota,Toyota,Hiace Bus,,Not For Profit,Not For Profit,3
2022,June,Light Buses < 20 Seats,Buses,FALSE,No  1 - Toyota,Toyota,Hiace Bus,,Taxi,Taxi,1
2022,June,Light Buses < 20 Seats,Buses,FALSE,No  1 - Toyota,Toyota,Hiace Bus,,Fleet - Large,Fleet & Fleet Large,5
2022,June,Light Buses < 20 Seats,Buses,FALSE,No  1 - Toyota,Toyota,Hiace Bus,,Fleet,Fleet & Fleet Large,1
2022,June,Light Buses < 20 Seats,Buses,FALSE,Other,Volkswagen,Crafter Bus,,Private,Private,1
2022,June,Light Buses < 20 Seats,Buses,FALSE,Other,Volkswagen,Crafter Bus,,Fleet,Fleet & Fleet Large,2
2022,June,Light Busses => 20 Seats,Buses,FALSE,No  1 - Toyota,Toyota,Coaster,,Private,Private,0
2022,June,Light Busses => 20 Seats,Buses,FALSE,No  1 - Toyota,Toyota,Coaster,,Rental,Rental,1
2022,June,Vans / CC <= 2.5t,Vans  ,FALSE,Other,Renault,Kangoo,,Private,Private,2
2022,June,Vans / CC <= 2.5t,Vans  ,FALSE,Other,Renault,Kangoo,,Fleet,Fleet & Fleet Large,1
2022,June,Vans / CC <= 2.5t,Vans  ,FALSE,Other,Volkswagen,Caddy Van,,Private,Private,2
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  7 - Ford,Ford,Transit Custom,,Private,Private,1
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  7 - Ford,Ford,Transit Custom,,Government - Local,Govenment - Fed & State & Local,1
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  7 - Ford,Ford,Transit Custom,,Fleet,Fleet & Fleet Large,3
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  3 - Hyundai,Hyundai,Staria Load,,Private,Private,12
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  3 - Hyundai,Hyundai,Staria Load,,Government - Local,Govenment - Fed & State & Local,1
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  3 - Hyundai,Hyundai,Staria Load,,Rental,Rental,2
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  3 - Hyundai,Hyundai,Staria Load,,Fleet,Fleet & Fleet Large,22
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  3 - Hyundai,Hyundai,Staria Load,,59 (Unknown),59 (Unknown),1
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,LDV,LDV G10/G10+,,Private,Private,1
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,LDV,LDV G10/G10+,,Fleet - Large,Fleet & Fleet Large,7
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,LDV,LDV G10/G10+,,Fleet,Fleet & Fleet Large,29
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,LDV,LDV V80,,Private,Private,0
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,LDV,LDV V80,,Fleet - Large,Fleet & Fleet Large,1
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,LDV,LDV V80,,Fleet,Fleet & Fleet Large,5
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Mercedes-Benz,Vito Van,,Private,Private,2
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Mercedes-Benz,Vito Van,,Fleet,Fleet & Fleet Large,4
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  5 - Mitsubishi,Mitsubishi,Express,,Private,Private,0
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  5 - Mitsubishi,Mitsubishi,Express,,Fleet,Fleet & Fleet Large,15
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Peugeot,Expert,,Private,Private,0
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Peugeot,Expert,,Fleet,Fleet & Fleet Large,3
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Peugeot,Expert,,59 (Unknown),59 (Unknown),2
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Renault,Trafic,,Private,Private,12
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Renault,Trafic,,Fleet - Large,Fleet & Fleet Large,1
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Renault,Trafic,,Fleet,Fleet & Fleet Large,3
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Renault,Trafic,,59 (Unknown),59 (Unknown),1
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  1 - Toyota,Toyota,Hiace Van,,Private,Private,13
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  1 - Toyota,Toyota,Hiace Van,,Government - State,Govenment - Fed & State & Local,1
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  1 - Toyota,Toyota,Hiace Van,,Rental,Rental,4
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  1 - Toyota,Toyota,Hiace Van,,Fleet - Large,Fleet & Fleet Large,10
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,No  1 - Toyota,Toyota,Hiace Van,,Fleet,Fleet & Fleet Large,36
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Volkswagen,Transporter,,Private,Private,5
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Volkswagen,Transporter,,Fleet - Large,Fleet & Fleet Large,1
2022,June,Vans / CC 2.5t-3.5t,Vans  ,FALSE,Other,Volkswagen,Transporter,,Fleet,Fleet & Fleet Large,1
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  7 - Ford,Ford,Ranger 4x2,,Private,Private,0
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  7 - Ford,Ford,Ranger 4x2,,Government - Local,Govenment - Fed & State & Local,24
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  7 - Ford,Ford,Ranger 4x2,,Fleet,Fleet & Fleet Large,3
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,Other,GWM,GWM Ute 4x2,,Private,Private,4
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  9 - Isuzu,Isuzu,Isuzu Ute 4x2,,Private,Private,4
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  9 - Isuzu,Isuzu,Isuzu Ute 4x2,,Government - Local,Govenment - Fed & State & Local,2
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  9 - Isuzu,Isuzu,Isuzu Ute 4x2,,Fleet,Fleet & Fleet Large,39
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  9 - Isuzu,Isuzu,Isuzu Ute 4x2,,59 (Unknown),59 (Unknown),5
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  2 - Mazda,Mazda,BT-50 4x2,,Private,Private,7
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  2 - Mazda,Mazda,BT-50 4x2,,Fleet - Large,Fleet & Fleet Large,4
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  2 - Mazda,Mazda,BT-50 4x2,,Fleet,Fleet & Fleet Large,25
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  2 - Mazda,Mazda,BT-50 4x2,,59 (Unknown),59 (Unknown),6
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x2,,Private,Private,3
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x2,,Government - Local,Govenment - Fed & State & Local,1
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x2,,Fleet - Large,Fleet & Fleet Large,5
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x2,,Fleet,Fleet & Fleet Large,11
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  8 - Nissan,Nissan,Navara 4x2,,Private,Private,4
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  8 - Nissan,Nissan,Navara 4x2,,Government - Local,Govenment - Fed & State & Local,12
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  8 - Nissan,Nissan,Navara 4x2,,Fleet - Large,Fleet & Fleet Large,4
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  8 - Nissan,Nissan,Navara 4x2,,Fleet,Fleet & Fleet Large,6
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  8 - Nissan,Nissan,Navara 4x2,,59 (Unknown),59 (Unknown),1
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  1 - Toyota,Toyota,Hilux 4x2,,Private,Private,32
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  1 - Toyota,Toyota,Hilux 4x2,,Government - State,Govenment - Fed & State & Local,1
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  1 - Toyota,Toyota,Hilux 4x2,,Fleet - Large,Fleet & Fleet Large,18
2022,June,Pickup / CC 4x2,Pickup / C C,FALSE,No  1 - Toyota,Toyota,Hilux 4x2,,Fleet,Fleet & Fleet Large,61
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,Chevrolet,Silverado,,Private,Private,5
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,Chevrolet,Silverado,,Fleet,Fleet & Fleet Large,11
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,Chevrolet,Silverado HD,,Private,Private,2
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,Chevrolet,Silverado HD,,Fleet,Fleet & Fleet Large,4
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,Chevrolet,Silverado HD,,59 (Unknown),59 (Unknown),1
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  7 - Ford,Ford,Ranger 4x4,,Private,Private,78
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  7 - Ford,Ford,Ranger 4x4,,Government - Local,Govenment - Fed & State & Local,10
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  7 - Ford,Ford,Ranger 4x4,,Not For Profit,Not For Profit,1
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  7 - Ford,Ford,Ranger 4x4,,Fleet - Large,Fleet & Fleet Large,2
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  7 - Ford,Ford,Ranger 4x4,,Fleet,Fleet & Fleet Large,83
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  7 - Ford,Ford,Ranger 4x4,,59 (Unknown),59 (Unknown),5
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,GWM,GWM Ute 4x4,,Private,Private,54
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,GWM,GWM Ute 4x4,,Fleet,Fleet & Fleet Large,19
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,GWM,GWM Ute 4x4,,59 (Unknown),59 (Unknown),4
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  9 - Isuzu,Isuzu,Isuzu Ute 4x4,,Private,Private,50
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  9 - Isuzu,Isuzu,Isuzu Ute 4x4,,Rental,Rental,1
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  9 - Isuzu,Isuzu,Isuzu Ute 4x4,,Company Capitalisation,Company Capitalisation,1
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  9 - Isuzu,Isuzu,Isuzu Ute 4x4,,Fleet - Large,Fleet & Fleet Large,3
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  9 - Isuzu,Isuzu,Isuzu Ute 4x4,,Fleet,Fleet & Fleet Large,57
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  9 - Isuzu,Isuzu,Isuzu Ute 4x4,,59 (Unknown),59 (Unknown),4
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,Jeep,Gladiator,,Private,Private,11
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,Jeep,Gladiator,,Fleet,Fleet & Fleet Large,24
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,Jeep,Gladiator,,59 (Unknown),59 (Unknown),22
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,LDV,LDV T60/T60 MAX 4x4,,Private,Private,7
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,Other,LDV,LDV T60/T60 MAX 4x4,,Fleet,Fleet & Fleet Large,24
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  2 - Mazda,Mazda,BT-50 4x4,,Private,Private,61
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  2 - Mazda,Mazda,BT-50 4x4,,Government - Federal,Govenment - Fed & State & Local,1
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  2 - Mazda,Mazda,BT-50 4x4,,Fleet - Large,Fleet & Fleet Large,4
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  2 - Mazda,Mazda,BT-50 4x4,,Fleet,Fleet & Fleet Large,53
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  2 - Mazda,Mazda,BT-50 4x4,,59 (Unknown),59 (Unknown),9
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x4,,Private,Private,66
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x4,,Government - State,Govenment - Fed & State & Local,1
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x4,,Government - Local,Govenment - Fed & State & Local,17
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x4,,Rental,Rental,1
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x4,,Not For Profit,Not For Profit,1
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x4,,Fleet - Large,Fleet & Fleet Large,57
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x4,,Fleet,Fleet & Fleet Large,84
2022,June,Pickup / CC 4x4,Pickup / C C,FALSE,No  5 - Mitsubishi,Mitsubishi,Triton 4x4,,59 (Unknown),59 (Unknown),5
